410,-0.28,0.24,10.07,-0.00,-0.03,0.02
446,-0.31,0.28,10.07,-0.00,-0.04,0.02
481,-0.27,0.17,10.12,-0.00,-0.03,0.02
517,-0.26,0.24,9.89,-0.01,-0.04,0.02
551,-0.31,0.24,10.20,-0.01,-0.03,0.02
587,-0.28,0.30,10.11,0.00,-0.03,0.02
622,-0.30,0.20,10.04,-0.00,-0.03,0.02
658,-0.26,0.18,10.13,-0.01,-0.03,0.02
698,-0.23,0.16,10.10,-0.00,-0.03,0.02
739,-0.31,0.19,10.01,-0.00,-0.03,0.02
780,-0.28,0.19,10.07,-0.00,-0.02,0.02
820,-0.26,0.18,10.10,-0.00,-0.03,0.02
861,-0.31,0.18,10.09,-0.00,-0.02,0.02
901,-0.29,0.19,10.06,-0.00,-0.02,0.02
942,-0.28,0.22,10.08,-0.01,-0.03,0.02
983,-0.32,0.22,10.09,-0.01,-0.02,0.02
1022,-0.30,0.21,10.12,-0.00,-0.02,0.02
1064,-0.32,0.22,10.10,-0.00,-0.02,0.02
1106,-0.32,0.19,10.09,-0.00,-0.02,0.02
1147,-0.32,0.19,10.08,0.00,-0.02,0.02
1188,-0.36,0.21,10.08,0.00,-0.02,0.02
1228,-0.35,0.20,10.06,-0.00,-0.02,0.02
1270,-0.35,0.19,10.09,0.00,-0.02,0.02
1311,-0.38,0.18,10.12,0.01,-0.02,0.02
1351,-0.37,0.21,10.07,0.01,-0.02,0.02
1392,-0.39,0.21,10.07,0.00,-0.02,0.02
1432,-0.39,0.19,10.09,0.00,-0.02,0.02
1473,-0.40,0.17,10.06,0.00,-0.02,0.02
1514,-0.40,0.18,10.06,0.00,-0.02,0.02
1554,-0.40,0.17,10.06,0.00,-0.02,0.02
1595,-0.42,0.18,10.10,0.01,-0.02,0.02
1636,-0.42,0.21,10.09,0.01,-0.02,0.02
1676,-0.41,0.19,10.08,0.01,-0.03,0.02
1717,-0.41,0.18,10.09,0.01,-0.03,0.02
1757,-0.42,0.18,10.06,0.01,-0.03,0.02
1798,-0.41,0.19,10.07,0.01,-0.03,0.02
1839,-0.43,0.18,10.07,0.01,-0.03,0.02
1879,-0.42,0.18,10.10,0.01,-0.03,0.02
1920,-0.40,0.20,10.06,0.01,-0.03,0.02
1959,-0.39,0.17,10.08,0.01,-0.03,0.02
2000,-0.40,0.19,10.06,0.01,-0.03,0.02
2041,-0.40,0.19,10.09,0.01,-0.03,0.02
2081,-0.39,0.19,10.07,0.01,-0.03,0.02
2122,-0.39,0.19,10.07,0.01,-0.04,0.02
2162,-0.37,0.19,10.08,0.01,-0.03,0.02
2203,-0.37,0.19,10.09,0.01,-0.04,0.02
2244,-0.36,0.20,10.07,0.01,-0.04,0.02
2284,-0.37,0.19,10.08,0.01,-0.04,0.02
2325,-0.34,0.19,10.06,0.01,-0.04,0.02
2365,-0.36,0.21,10.10,0.01,-0.04,0.02
2406,-0.32,0.20,10.07,0.01,-0.04,0.02
2447,-0.31,0.22,10.07,0.01,-0.04,0.02
2487,-0.30,0.20,10.09,0.01,-0.04,0.02
2528,-0.30,0.23,10.06,0.01,-0.04,0.02
2569,-0.31,0.22,10.07,0.00,-0.04,0.02
2609,-0.30,0.23,10.05,0.00,-0.04,0.02
2650,-0.29,0.22,10.09,0.00,-0.03,0.02
2690,-0.29,0.22,10.09,0.00,-0.03,0.02
2731,-0.27,0.22,10.06,0.00,-0.03,0.02
2771,-0.28,0.21,10.08,0.00,-0.03,0.02
2811,-0.28,0.22,10.09,-0.00,-0.03,0.02
2853,-0.29,0.25,10.10,-0.00,-0.03,0.02
2894,-0.27,0.24,10.05,-0.00,-0.03,0.02
2936,-0.26,0.20,10.10,-0.00,-0.03,0.02
2978,-0.26,0.23,10.08,-0.00,-0.03,0.02
3019,-0.27,0.22,10.06,-0.00,-0.03,0.02
3061,-0.30,0.23,10.07,-0.00,-0.03,0.02
3103,-0.29,0.22,10.09,-0.00,-0.03,0.02
3144,-0.30,0.22,10.09,-0.00,-0.03,0.02
3186,-0.30,0.19,10.07,-0.00,-0.02,0.02
3227,-0.28,0.22,10.06,-0.00,-0.02,0.02
3269,-0.30,0.21,10.03,-0.00,-0.02,0.02
3311,-0.32,0.21,10.10,-0.01,-0.02,0.02
3352,-0.32,0.24,10.08,-0.01,-0.02,0.02
3394,-0.35,0.21,10.07,-0.01,-0.02,0.02
3436,-0.35,0.21,10.07,-0.00,-0.02,0.02
3477,-0.34,0.22,10.06,-0.00,-0.02,0.02
3519,-0.36,0.21,10.07,-0.00,-0.02,0.02
3560,-0.36,0.22,10.11,-0.00,-0.02,0.02
3602,-0.37,0.18,10.06,-0.00,-0.02,0.02
3644,-0.38,0.19,10.09,-0.00,-0.02,0.02
3685,-0.37,0.21,10.09,-0.00,-0.02,0.02
3727,-0.39,0.18,10.05,-0.00,-0.02,0.02
3769,-0.38,0.18,10.07,0.00,-0.02,0.02
3809,-0.40,0.19,10.07,0.00,-0.02,0.02
3850,-0.41,0.18,10.08,0.00,-0.02,0.02
3890,-0.42,0.17,10.07,0.00,-0.02,0.02
3931,-0.40,0.16,10.04,0.00,-0.03,0.02
3972,-0.42,0.18,10.09,0.00,-0.03,0.02
4012,-0.42,0.18,10.07,0.00,-0.03,0.02
4052,-0.41,0.17,10.06,0.00,-0.03,0.02
4092,-0.42,0.18,10.07,0.00,-0.03,0.02
4133,-0.40,0.18,10.05,0.01,-0.03,0.02
4174,-0.40,0.17,10.10,0.01,-0.03,0.02
4214,-0.40,0.20,10.07,0.01,-0.03,0.02
4255,-0.40,0.19,10.07,0.01,-0.03,0.02
4296,-0.42,0.19,10.07,0.01,-0.03,0.02
4336,-0.40,0.17,10.09,0.01,-0.03,0.02
4377,-0.40,0.20,10.08,0.01,-0.03,0.02
4417,-0.36,0.18,10.07,0.01,-0.03,0.02
4458,-0.37,0.22,10.09,0.01,-0.03,0.02
4499,-0.36,0.19,10.07,0.01,-0.04,0.02
4539,-0.37,0.21,10.07,0.01,-0.03,0.02
4580,-0.36,0.21,10.07,0.01,-0.03,0.02
4620,-0.34,0.20,10.07,0.01,-0.04,0.02
4661,-0.34,0.19,10.10,0.01,-0.04,0.02
4702,-0.31,0.18,10.07,0.01,-0.04,0.02
4742,-0.32,0.23,10.09,0.01,-0.04,0.02
4783,-0.28,0.22,10.05,0.01,-0.04,0.02
4823,-0.29,0.21,10.09,0.01,-0.03,0.02
4864,-0.30,0.22,10.07,0.01,-0.03,0.02
4904,-0.30,0.22,10.10,0.01,-0.03,0.02
4944,-0.28,0.22,10.08,0.00,-0.03,0.02
4985,-0.27,0.22,10.10,0.00,-0.03,0.02
5025,-0.29,0.23,10.07,0.01,-0.03,0.02
5066,-0.26,0.22,10.09,0.00,-0.03,0.02
5107,-0.27,0.19,10.06,0.00,-0.03,0.02
5147,-0.29,0.22,10.06,0.00,-0.03,0.02
5188,-0.27,0.23,10.07,0.00,-0.03,0.02
5229,-0.28,0.25,10.11,0.00,-0.03,0.02
5269,-0.27,0.23,10.07,0.00,-0.03,0.02
5310,-0.28,0.22,10.08,0.00,-0.03,0.02
5350,-0.27,0.21,10.07,0.00,-0.03,0.02
5391,-0.26,0.21,10.05,-0.00,-0.03,0.02
5433,-0.30,0.21,10.08,-0.00,-0.02,0.02
5474,-0.30,0.20,10.07,-0.00,-0.02,0.02
5516,-0.28,0.22,10.08,-0.00,-0.02,0.02
5557,-0.31,0.21,10.08,-0.00,-0.02,0.02
5599,-0.29,0.22,10.10,-0.00,-0.02,0.02
5641,-0.33,0.23,10.07,-0.00,-0.02,0.02
5682,-0.33,0.22,10.10,-0.00,-0.02,0.02
5724,-0.33,0.20,10.07,-0.01,-0.02,0.02
5766,-0.38,0.22,10.07,-0.00,-0.02,0.02
5807,-0.34,0.19,10.08,-0.01,-0.02,0.02
5849,-0.35,0.22,10.07,-0.00,-0.02,0.02
5890,-0.36,0.23,10.08,-0.00,-0.02,0.02
5932,-0.36,0.21,10.07,-0.00,-0.02,0.02
5974,-0.38,0.19,10.09,-0.00,-0.02,0.02
6014,-0.39,0.20,10.06,-0.00,-0.02,0.02
6056,-0.40,0.17,10.09,-0.00,-0.02,0.02
6098,-0.41,0.18,10.13,-0.00,-0.02,0.02
6139,-0.41,0.16,10.07,-0.00,-0.03,0.02
6181,-0.40,0.17,10.04,-0.00,-0.03,0.02
6222,-0.40,0.17,10.09,-0.00,-0.03,0.02
6264,-0.41,0.15,10.11,-0.01,-0.03,0.02
6306,-0.40,0.13,10.07,-0.01,-0.03,0.02
6347,-0.38,0.15,10.05,-0.00,-0.03,0.02
6389,-0.42,0.13,10.09,0.00,-0.03,0.02
6430,-0.38,0.10,10.12,-0.00,-0.03,0.02
6471,-0.37,0.05,10.06,-0.01,-0.04,0.02
6513,-0.36,0.02,10.04,-0.01,-0.04,0.02
6554,-0.33,-0.06,10.12,-0.02,-0.04,0.02
6597,-0.29,-0.11,10.09,-0.02,-0.04,0.02
6640,-0.26,-0.19,10.09,-0.02,-0.04,0.02
6682,-0.22,-0.26,10.09,-0.03,-0.05,0.02
6725,-0.20,-0.29,10.11,-0.04,-0.05,0.02
6768,-0.18,-0.35,10.12,-0.06,-0.06,0.01
6810,-0.17,-0.41,10.14,-0.07,-0.06,0.02
6853,-0.15,-0.42,10.12,-0.08,-0.06,0.02
6896,-0.14,-0.45,10.11,-0.08,-0.07,0.02
6938,-0.12,-0.45,10.18,-0.09,-0.07,0.02
6981,-0.10,-0.48,10.14,-0.11,-0.07,0.02
7023,-0.08,-0.53,10.13,-0.12,-0.08,0.01
7066,-0.07,-0.51,10.13,-0.13,-0.08,0.01
7109,-0.07,-0.50,10.16,-0.14,-0.08,0.01
7151,-0.06,-0.51,10.13,-0.14,-0.08,0.01
7194,-0.05,-0.56,10.14,-0.15,-0.08,0.01
7237,-0.04,-0.60,10.14,-0.15,-0.08,0.01
7279,0.00,-0.66,10.18,-0.16,-0.09,0.01
7321,0.01,-0.76,10.16,-0.17,-0.09,0.01
7363,0.06,-0.79,10.14,-0.17,-0.09,0.01
7404,0.05,-0.86,10.14,-0.17,-0.09,0.01
7446,0.10,-0.91,10.14,-0.18,-0.09,0.01
7487,0.09,-0.92,10.15,-0.18,-0.09,0.01
7529,0.08,-0.90,10.15,-0.18,-0.09,0.01
7571,0.06,-0.94,10.10,-0.18,-0.09,0.01
7612,0.09,-0.96,10.08,-0.18,-0.09,0.01
7654,0.07,-0.96,10.10,-0.17,-0.08,0.01
7696,0.07,-1.02,10.10,-0.17,-0.08,0.02
7737,0.13,-1.07,10.04,-0.17,-0.08,0.01
7779,0.13,-1.16,10.07,-0.17,-0.08,0.01
7820,0.12,-1.16,10.06,-0.16,-0.08,0.01
7862,0.10,-1.22,10.04,-0.15,-0.07,0.00
7904,0.15,-1.24,9.96,-0.14,-0.07,0.00
7944,0.13,-1.29,9.98,-0.13,-0.07,0.01
7985,0.07,-1.25,9.97,-0.12,-0.06,0.01
8026,0.08,-1.24,9.96,-0.11,-0.06,0.02
8066,0.08,-1.22,9.96,-0.11,-0.06,0.02
8107,0.09,-1.21,9.93,-0.09,-0.06,0.02
8146,0.05,-1.11,9.90,-0.08,-0.05,0.02
8187,0.03,-0.99,9.92,-0.05,-0.05,0.02
8228,-0.06,-0.83,9.87,-0.02,-0.04,0.02
8269,-0.16,-0.54,9.80,0.01,-0.02,0.02
8310,-0.28,-0.20,9.84,0.05,-0.01,0.03
8350,-0.27,0.02,9.87,0.08,-0.01,0.03
8390,-0.32,0.05,9.86,0.12,0.01,0.02
8429,-0.31,0.11,9.87,0.16,0.02,0.03
8467,-0.30,0.16,9.97,0.20,0.03,0.03
8506,-0.32,0.19,9.97,0.24,0.05,0.03
8544,-0.33,0.16,10.00,0.28,0.06,0.03
8584,-0.32,0.30,10.11,0.34,0.08,0.04
8624,-0.36,0.45,10.18,0.37,0.10,0.04
8663,-0.34,0.42,10.27,0.39,0.10,0.04
8702,-0.38,0.40,10.34,0.42,0.11,0.05
8741,-0.38,0.35,10.39,0.45,0.13,0.05
8781,-0.43,0.39,10.43,0.48,0.14,0.06
8820,-0.52,0.51,10.48,0.51,0.14,0.07
8860,-0.53,0.54,10.57,0.53,0.15,0.07
8900,-0.57,0.64,10.61,0.55,0.16,0.07
8939,-0.65,0.77,10.64,0.55,0.16,0.08
8979,-0.60,0.78,10.63,0.55,0.16,0.07
9018,-0.61,0.78,10.63,0.56,0.16,0.06
9058,-0.67,0.93,10.58,0.57,0.17,0.06
9098,-0.69,0.95,10.61,0.58,0.17,0.05
9137,-0.68,0.96,10.59,0.56,0.16,0.05
9177,-0.69,0.97,10.47,0.55,0.15,0.04
9216,-0.67,0.95,10.42,0.53,0.15,0.05
9255,-0.69,0.93,10.37,0.51,0.14,0.05
9295,-0.65,0.96,10.28,0.48,0.13,0.06
9334,-0.60,0.90,10.18,0.46,0.12,0.06
9374,-0.61,1.01,10.08,0.44,0.12,0.06
9413,-0.61,0.99,10.02,0.39,0.10,0.06
9453,-0.58,0.91,9.90,0.34,0.08,0.06
9492,-0.56,0.87,9.81,0.29,0.06,0.05
9530,-0.58,0.97,9.72,0.25,0.05,0.04
9569,-0.58,0.95,9.70,0.21,0.04,0.03
9607,-0.54,0.76,9.66,0.16,0.02,0.02
9646,-0.44,0.65,9.59,0.11,0.00,0.02
9683,-0.41,0.53,9.57,0.05,-0.02,0.01
9723,-0.35,0.41,9.60,-0.03,-0.04,-0.00
9765,-0.31,0.29,9.62,-0.10,-0.07,-0.00
9806,-0.28,0.12,9.72,-0.17,-0.09,-0.01
9848,-0.24,0.07,9.74,-0.23,-0.11,-0.01
9890,-0.28,-0.03,9.87,-0.30,-0.13,-0.00
9932,-0.25,-0.17,10.05,-0.38,-0.16,0.00
9975,-0.22,-0.26,10.17,-0.46,-0.18,0.01
10017,-0.17,-0.35,10.39,-0.53,-0.21,0.00
10061,-0.15,-0.51,10.59,-0.61,-0.23,-0.00
10106,-0.10,-0.68,10.83,-0.68,-0.26,-0.02
10150,-0.17,-0.68,11.05,-0.73,-0.27,-0.03
10195,-0.19,-0.72,11.30,-0.78,-0.29,-0.04
10241,-0.23,-0.87,11.52,-0.85,-0.31,-0.05
10285,-0.33,-0.45,11.59,-0.87,-0.33,-0.04
10330,-0.34,0.22,11.48,-0.86,-0.31,-0.06
10374,-0.53,0.35,11.65,-0.86,-0.33,-0.05
10417,-0.51,0.25,11.51,-0.86,-0.32,-0.05
10461,-0.45,0.28,11.37,-0.85,-0.32,-0.04
10505,-0.46,0.29,11.25,-0.83,-0.32,-0.03
10548,-0.48,0.20,10.94,-0.79,-0.30,-0.01
10592,-0.39,0.18,10.65,-0.70,-0.27,-0.01
10636,-0.36,0.18,10.54,-0.62,-0.24,-0.01
10679,-0.40,0.18,10.34,-0.58,-0.23,-0.01
10723,-0.34,0.14,10.06,-0.54,-0.21,-0.01
10767,-0.31,0.13,9.83,-0.47,-0.19,-0.02
10809,-0.32,0.13,9.63,-0.37,-0.16,-0.02
10852,-0.29,0.15,9.41,-0.28,-0.13,-0.01
10895,-0.26,0.11,9.36,-0.16,-0.09,-0.01
10937,-0.27,0.10,9.35,-0.08,-0.06,-0.00
10980,-0.26,0.15,9.34,-0.02,-0.04,0.01
11022,-0.24,0.14,9.31,0.05,-0.02,0.02
11062,-0.25,0.11,9.33,0.14,0.01,0.03
11102,-0.25,0.13,9.35,0.23,0.05,0.05
11141,-0.24,0.14,9.53,0.33,0.07,0.06
11181,-0.28,0.15,9.73,0.42,0.11,0.07
11220,-0.28,0.12,9.91,0.49,0.13,0.07
11259,-0.30,0.16,10.10,0.53,0.15,0.07
11300,-0.32,0.15,10.35,0.58,0.16,0.07
11340,-0.30,0.14,10.46,0.63,0.18,0.06
11381,-0.33,0.18,10.67,0.71,0.21,0.06
11422,-0.36,0.21,10.94,0.78,0.23,0.06
11462,-0.36,0.23,11.17,0.83,0.25,0.06
11503,-0.38,0.23,11.30,0.85,0.26,0.06
11543,-0.40,0.26,11.38,0.85,0.26,0.06
11584,-0.39,0.25,11.47,0.85,0.26,0.07
11625,-0.42,0.28,11.53,0.87,0.27,0.07
11665,-0.44,0.28,11.54,0.90,0.28,0.09
11706,-0.42,0.29,11.59,0.90,0.28,0.10
11746,-0.44,0.27,11.49,0.88,0.27,0.10
11787,-0.44,0.31,11.36,0.83,0.26,0.09
11828,-0.42,0.26,11.23,0.79,0.24,0.09
11868,-0.41,0.26,11.05,0.75,0.23,0.08
11909,-0.42,0.27,10.87,0.73,0.22,0.07
11949,-0.42,0.25,10.65,0.70,0.21,0.06
11990,-0.41,0.25,10.46,0.64,0.19,0.05
12030,-0.42,0.27,10.21,0.56,0.16,0.04
12070,-0.39,0.26,9.97,0.47,0.13,0.04
12110,-0.39,0.24,9.86,0.39,0.11,0.03
12149,-0.38,0.25,9.67,0.33,0.09,0.03
12189,-0.36,0.27,9.56,0.27,0.06,0.04
12229,-0.36,0.27,9.50,0.20,0.04,0.04
12268,-0.34,0.21,9.40,0.12,0.01,0.04
12308,-0.35,0.21,9.38,0.01,-0.02,0.03
12348,-0.31,-0.07,9.42,-0.10,-0.06,0.03
12391,-0.23,-0.22,9.48,-0.20,-0.10,0.03
12434,-0.17,-0.46,9.56,-0.29,-0.13,0.01
12476,-0.12,-0.85,9.83,-0.38,-0.16,-0.00
12520,0.07,-1.18,10.07,-0.47,-0.19,-0.01
12564,-0.01,-1.22,10.40,-0.59,-0.23,-0.03
12608,0.03,-1.30,10.72,-0.72,-0.28,-0.05
12652,-0.10,-0.81,11.06,-0.80,-0.31,-0.06
12697,-0.44,0.11,11.31,-0.83,-0.32,-0.05
12740,-0.54,0.35,11.74,-0.85,-0.32,-0.05
12784,-0.44,0.39,11.65,-0.93,-0.36,-0.04
12828,-0.47,0.28,11.82,-0.99,-0.38,-0.04
12871,-0.54,0.33,12.13,-1.03,-0.38,-0.03
12915,-0.42,0.39,11.89,-1.02,-0.38,-0.03
12959,-0.42,0.27,11.80,-0.97,-0.37,-0.02
13002,-0.47,0.28,11.83,-0.90,-0.33,-0.02
13046,-0.40,0.30,11.67,-0.92,-0.33,-0.03
13090,-0.36,0.22,11.44,-0.94,-0.36,-0.05
13133,-0.38,0.21,11.26,-0.90,-0.34,-0.05
13177,-0.34,0.21,10.76,-0.81,-0.29,-0.05
13221,-0.27,0.20,10.51,-0.70,-0.27,-0.05
13264,-0.30,0.20,10.39,-0.61,-0.24,-0.04
13308,-0.28,0.22,10.06,-0.55,-0.21,-0.02
13352,-0.26,0.18,9.85,-0.52,-0.21,-0.01
13394,-0.26,0.18,9.66,-0.46,-0.18,-0.00
13437,-0.20,0.14,9.20,-0.34,-0.14,0.01
13478,-0.18,0.10,9.02,-0.20,-0.10,0.03
13520,-0.22,0.10,9.13,-0.08,-0.06,0.03
13562,-0.22,0.09,9.16,0.02,-0.01,0.04
13602,-0.22,0.11,9.19,0.08,0.00,0.04
13642,-0.24,0.09,9.24,0.13,0.02,0.04
13682,-0.24,0.09,9.31,0.21,0.04,0.03
13721,-0.24,0.09,9.30,0.31,0.08,0.03
13761,-0.23,0.08,9.42,0.43,0.12,0.03
13800,-0.29,0.11,9.79,0.55,0.16,0.04
13840,-0.32,0.15,10.12,0.63,0.19,0.05
13881,-0.34,0.17,10.34,0.67,0.20,0.05
13921,-0.38,0.18,10.64,0.69,0.21,0.05
13962,-0.39,0.19,10.88,0.74,0.23,0.07
14002,-0.41,0.21,10.98,0.82,0.26,0.08
14043,-0.44,0.21,11.27,0.91,0.28,0.09
14084,-0.47,0.23,11.61,0.97,0.30,0.10
14124,-0.47,0.25,11.75,0.98,0.31,0.11
14164,-0.51,0.23,11.84,0.96,0.30,0.10
14204,-0.52,0.26,11.94,0.93,0.29,0.10
14245,-0.49,0.22,11.87,0.96,0.30,0.09
14286,-0.53,0.23,11.82,1.00,0.31,0.08
14326,-0.51,0.28,11.88,1.02,0.32,0.08
14367,-0.54,0.26,11.70,0.98,0.30,0.07
14407,-0.53,0.25,11.45,0.90,0.28,0.07
14448,-0.50,0.28,11.32,0.83,0.25,0.06
14489,-0.52,0.28,11.15,0.78,0.24,0.07
14529,-0.46,0.26,10.80,0.76,0.23,0.07
14570,-0.46,0.29,10.61,0.73,0.22,0.08
14610,-0.45,0.28,10.35,0.68,0.20,0.08
14651,-0.41,0.25,9.98,0.57,0.16,0.08
14691,-0.40,0.24,9.73,0.45,0.12,0.07
14730,-0.39,0.25,9.63,0.35,0.09,0.06
14770,-0.39,0.24,9.52,0.28,0.06,0.05
14809,-0.38,0.24,9.33,0.22,0.04,0.04
14849,-0.34,0.12,9.30,0.16,0.02,0.03
14888,-0.30,0.08,9.25,0.08,-0.01,0.02
14928,-0.22,0.08,9.12,-0.05,-0.05,-0.00
14971,-0.23,0.01,9.22,-0.18,-0.10,-0.01
15014,-0.14,-0.15,9.52,-0.31,-0.14,-0.03
15057,-0.05,-0.31,9.67,-0.40,-0.17,-0.03
15101,0.05,-0.66,9.90,-0.48,-0.20,-0.03
15143,0.15,-1.32,10.30,-0.57,-0.23,-0.03
15187,0.09,-1.35,10.61,-0.76,-0.30,-0.04
15232,-0.30,-0.38,11.07,-0.82,-0.30,-0.01
15276,-0.39,0.18,11.38,-0.88,-0.33,-0.00
15320,-0.50,0.37,11.63,-0.94,-0.35,-0.00
15364,-0.51,0.23,11.89,-0.97,-0.36,-0.01
15407,-0.49,0.24,11.96,-1.02,-0.37,-0.03
15451,-0.53,0.40,12.15,-1.09,-0.40,-0.05
15495,-0.56,0.27,12.37,-1.12,-0.41,-0.07
15538,-0.51,0.33,12.28,-1.05,-0.38,-0.08
15582,-0.48,0.38,12.08,-1.01,-0.37,-0.08
15626,-0.53,0.25,12.04,-1.00,-0.37,-0.08
15669,-0.51,0.30,11.95,-1.01,-0.37,-0.07
15713,-0.41,0.32,11.68,-0.99,-0.36,-0.05
15757,-0.42,0.19,11.21,-0.92,-0.35,-0.03
15800,-0.40,0.22,10.74,-0.82,-0.31,-0.01
15844,-0.33,0.17,10.55,-0.72,-0.27,0.00
15887,-0.36,0.10,10.30,-0.65,-0.25,0.01
15929,-0.36,0.15,10.03,-0.60,-0.23,0.01
15972,-0.27,0.14,9.70,-0.54,-0.21,0.00
16014,-0.28,0.03,9.39,-0.44,-0.18,-0.01
16056,-0.28,0.09,9.15,-0.31,-0.13,-0.01
16099,-0.20,0.12,8.91,-0.18,-0.09,-0.01
16141,-0.23,0.00,9.03,-0.06,-0.05,-0.01
16184,-0.23,0.07,8.99,0.03,-0.02,-0.01
16226,-0.22,0.11,8.95,0.10,-0.00,-0.00
